"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value"
"2043","Netherlands","Person","52 years","Females","Baseline projections ","118,539"
"2043","Netherlands","Person","53 years","Males","Baseline projections ","114,891"
"2043","Netherlands","Person","53 years","Females","Baseline projections ","114,304"
"2043","Netherlands","Person","54 years","Males","Baseline projections ","112,604"
"2043","Netherlands","Person","54 years","Females","Baseline projections ","111,869"
"2043","Netherlands","Person","55 years","Males","Baseline projections ","111,731"
"2043","Netherlands","Person","55 years","Females","Baseline projections ","110,522"
"2043","Netherlands","Person","56 years","Males","Baseline projections ","109,440"
"2043","Netherlands","Person","56 years","Females","Baseline projections ","109,920"
"2043","Netherlands","Person","57 years","Males","Baseline projections ","106,185"
"2043","Netherlands","Person","57 years","Females","Baseline projections ","106,634"
"2043","Netherlands","Person","58 years","Males","Baseline projections ","103,765"
"2043","Netherlands","Person","58 years","Females","Baseline projections ","103,948"
"2043","Netherlands","Person","59 years","Males","Baseline projections ","99,853"
"2043","Netherlands","Person","59 years","Females","Baseline projections ","100,803"
"2043","Netherlands","Person","60 years","Males","Baseline projections ","99,263"
"2043","Netherlands","Person","60 years","Females","Baseline projections ","100,647"
"2043","Netherlands","Person","61 years","Males","Baseline projections ","99,608"
"2043","Netherlands","Person","61 years","Females","Baseline projections ","102,417"
"2043","Netherlands","Person","62 years","Males","Baseline projections ","100,248"
"2043","Netherlands","Person","62 years","Females","Baseline projections ","102,663"
"2043","Netherlands","Person","63 years","Males","Baseline projections ","95,958"
"2043","Netherlands","Person","63 years","Females","Baseline projections ","98,858"
"2043","Netherlands","Person","64 years","Males","Baseline projections ","95,109"
"2043","Netherlands","Person","64 years","Females","Baseline projections ","98,532"
"2043","Netherlands","Person","65 years","Males","Baseline projections ","92,450"
"2043","Netherlands","Person","65 years","Females","Baseline projections ","96,517"
"2043","Netherlands","Person","66 years","Males","Baseline projections ","92,899"
"2043","Netherlands","Person","66 years","Females","Baseline projections ","96,093"
"2043","Netherlands","Person","67 years","Males","Baseline projections ","92,073"
"2043","Netherlands","Person","67 years","Females","Baseline projections ","96,568"
